,n_movies,n_cat,time
3367,2751,4,0.009039124997798353
3368,9951,16,0.01628029200946912
3369,2751,10,0.009016583993798122
3370,1601,17,0.008163499995134771
3371,4301,17,0.011258208978688344
3372,851,5,0.007351459003984928
3373,5701,11,0.011982165975496173
3374,5201,4,0.011443374998634681
3375,9101,3,0.015053500013891608
3376,51,18,0.0065427920198999345
3377,3701,6,0.010538792004808784
3378,8951,18,0.016222208010731265
3379,7651,18,0.01463412499288097
3380,2351,18,0.008934499986935407
3381,1051,15,0.00750837501254864
3382,7001,2,0.013081459008390084
3383,4551,15,0.011097957991296425
3384,5151,13,0.011444790987297893
3385,2051,8,0.008643874985864386
3386,3501,14,0.009945792000507936
3387,6001,14,0.012453249975806102
3388,1951,3,0.008230707986513153
3389,8151,1,0.014085959002841264
3390,4251,6,0.010605124989524484
3391,7401,12,0.013858915976015851
3392,4901,9,0.011380250012734905
3393,401,6,0.006685249973088503
3394,2101,12,0.008642333006719127
3395,5501,8,0.012694417004240677
3396,5301,19,0.012740957987261936
3397,8851,2,0.01507283400860615
3398,9451,3,0.01581437501590699
3399,5751,4,0.012193041009595618
3400,7551,10,0.013823582994518802
3401,2051,10,0.008672583993757144
3402,3451,16,0.010112874995684251
3403,6301,20,0.013540708023356274
3404,6151,16,0.013266291003674269
3405,3601,20,0.010725166997872293
3406,5001,11,0.01165745800244622
3407,1101,17,0.00752874999307096
3408,4401,17,0.011087291000876576
3409,7901,1,0.014262417011195794
3410,2201,4,0.008637874998385087
3411,7151,18,0.013602791004814208
3412,2451,18,0.009108541009481996
3413,4701,6,0.010940333013422787
3414,8401,1,0.014332209015265107
3415,151,6,0.006612500001210719
3416,5651,13,0.012006541976006702
3417,5051,8,0.011452292004832998
3418,1751,15,0.008086666988674551
3419,4251,15,0.01064100000075996
3420,7301,12,0.013387832994339988
3421,3251,6,0.00947220899979584
3422,9801,14,0.01586187499924563
3423,2601,12,0.0092207079869695
3424,3901,9,0.010144749976461753
3425,3201,14,0.009424958989256993
3426,6951,3,0.012931707984535024
3427,6701,14,0.013488916010828689
3428,5401,19,0.01197591601521708
3429,7551,2,0.013915583986090496
3430,2501,8,0.00902379202307202
3431,4251,11,0.010640708002028987
3432,1751,11,0.008028083975659683
3433,9801,4,0.0158639159926679
3434,5651,17,0.012251375010237098
3435,151,2,0.006711915979394689
3436,8401,5,0.014254624984459952
3437,4701,2,0.011204374983208254
3438,1751,8,0.008547457982786
3439,7551,6,0.013936125003965572
3440,6701,10,0.012929457996506244
3441,6951,7,0.013099375006277114
3442,3201,10,0.009519208018900827
3443,6201,8,0.012347040988970548
3444,7151,20,0.013619125005789101
3445,2601,16,0.00903345801634714
3446,9801,10,0.016870916006155312
3447,2451,20,0.009663249977165833
3448,3251,2,0.010322665999410674
3449,7301,16,0.014755917014554143
3450,6151,12,0.013563000014983118
3451,3451,12,0.010512500011827797
3452,2051,14,0.009130624996032566
3453,7551,14,0.014371666009537876
3454,9451,7,0.015884708001976833
3455,4651,19,0.011596124997595325
3456,8851,6,0.01527545799035579
3457,8301,9,0.015079333999892697
3458,1351,19,0.008535875007510185
3459,1051,4,0.007953749998705462
3460,6301,18,0.013081291981507093
3461,3601,18,0.010142375016584992
3462,7901,5,0.014309749996755272
3463,4401,13,0.010678250022465363
3464,6501,4,0.01272754097590223
3465,1101,13,0.007528832997195423
3466,5001,15,0.012256541987881064
3467,5151,17,0.012323542003287002
3468,4551,11,0.011819959006970748
3469,7001,6,0.013476749998517334
3470,1051,11,0.007674207998206839
3471,6751,8,0.013043167011346668
3472,3701,2,0.010023833980085328
3473,401,2,0.006919083010870963
3474,2101,16,0.00844933302141726
3475,7651,20,0.014143583015538752
3476,7401,16,0.013823959016008303
3477,4251,2,0.010702374973334372
3478,8151,5,0.014407208014745265
3479,2351,20,0.008771458989940584
3480,1951,7,0.008243999996921048
3481,901,19,0.007391999999526888
3482,6001,10,0.012275999994017184
3483,3501,10,0.009750791999977082
3484,8951,20,0.01526275000651367
3485,1201,8,0.00792408300912939
3486,51,20,0.006492084008641541
3487,2751,14,0.008963874977780506
3488,9951,12,0.016037291003158316
3489,7251,14,0.01359654200496152
3490,6651,12,0.01321299999835901
3491,3351,12,0.009884500002954155
3492,6051,4,0.012210916000185534
3493,4151,19,0.01099495799280703
3494,1451,19,0.009388125006807968
3495,6401,18,0.014536290982505307
3496,9101,7,0.01588754099793732
3497,3101,18,0.009911542001646012
3498,5701,15,0.012494166992837563
3499,851,1,0.0073817500087898225
3500,8651,9,0.01465975001337938
3501,4301,13,0.010579583991784602
3502,1601,13,0.008113749994663522
3503,1501,4,0.00779062500805594
3504,5701,5,0.01190974999917671
3505,9401,2,0.0151918749907054
3506,8801,3,0.014734625001437962
3507,5751,10,0.011946124985115603
3508,4351,16,0.010734959010733292
3509,1401,20,0.007818541984306648
3510,1001,1,0.007441791996825486
3511,1651,16,0.008103166008368134
3512,4101,20,0.010756208997918293
3513,2701,11,0.009788374998606741
3514,7201,11,0.014814207999734208
3515,2251,5,0.009540084021864459
3516,9901,17,0.017321249993983656
3517,6601,17,0.01470275002066046
3518,3301,17,0.010540374991251156
3519,6551,1,0.013050790992565453
3520,5351,18,0.012273166998056695
3521,9851,1,0.01646579199586995
3522,5001,9,0.011904417013283819
3523,101,7,0.006917666993103921
3524,2151,13,0.008828499994706362
3525,4751,7,0.011294666008325294
3526,7451,13,0.014228417014237493
3527,6051,15,0.012780125020071864
3528,3551,15,0.010220333002507687
3529,5101,12,0.011864667001646012
3530,2551,9,0.009081333002541214
3531,4501,14,0.011091916996520013
3532,1001,14,0.007637500006239861
3533,7501,3,0.013798208005027846
3534,2301,19,0.009152625018032268
3535,6901,2,0.013357207993976772
3536,7601,19,0.014628834003815427
3537,3951,8,0.010655083984602243
3538,8901,19,0.01591774998814799
3539,951,20,0.008284499985165894
3540,3201,7,0.009956166002666578
3541,2701,5,0.00918595798430033
3542,1301,20,0.008068291994277388
3543,4451,16,0.010973833006573841
3544,4601,20,0.011269957991316915
3545,1151,16,0.0076532079838216305
3546,6001,1,0.012207124993437901
3547,5051,10,0.011305666994303465
3548,6101,17,0.012602416973095387
3549,3401,17,0.009789250005269423
3550,2001,11,0.008304874994792044
3551,9151,2,0.015103083016583696
3552,5251,5,0.011368375009624287
3553,7501,11,0.013776292005786672
3554,801,4,0.007224582979688421
3555,1551,1,0.007999541994649917
3556,2001,9,0.00836391601478681
3557,5451,18,0.012221625016536564
3558,7051,3,0.013776082982076332
3559,6751,15,0.013903541985200718
3560,3251,15,0.010771707980893552
3561,2651,13,0.010093958000652492
3562,7351,13,0.01431208397843875
3563,3751,7,0.01059291700948961
3564,9851,15,0.01683341700118035
3565,4201,14,0.011865040985867381
3566,1701,14,0.008731415990041569
3567,5601,12,0.012422542000422254
3568,5551,9,0.01207954200799577
3569,451,7,0.007022500009043142
3570,4951,8,0.01149762500426732
3571,4201,7,0.010803415992995724
3572,1901,2,0.008291917009046301
3573,2401,19,0.008908332994906232
3574,7101,19,0.013424500008113682
3575,8101,1,0.014192417002050206
3576,4201,6,0.010867999983020127
3577,4951,9,0.011663082987070084
3578,451,6,0.007116708991816267
3579,7101,18,0.013860334001947194
3580,2401,18,0.00923137497738935
3581,1901,3,0.00843287500902079
3582,1701,15,0.008751084009418264
3583,4201,15,0.011028917011572048
3584,5551,8,0.012399833009112626
3585,5601,13,0.012460291996831074
3586,3251,14,0.00989329200820066
3587,6751,14,0.01338066699099727
3588,9851,14,0.017179082991788164
3589,3751,6,0.01099741697544232
3590,7351,12,0.014131250005448237
3591,2651,12,0.009562082996126264
3592,2001,8,0.00860487500904128
3593,7051,2,0.013681584008736536
3594,5451,19,0.01212324999505654
3595,801,5,0.007475791993783787
3596,6351,20,0.013459459005389363
3597,3401,16,0.010310958983609453
3598,3651,20,0.010825375007698312
3599,6101,16,0.013622916012536734
3600,7501,10,0.014295000000856817
3601,5251,4,0.011796749982750043
3602,9151,3,0.01630575000308454
3603,2001,10,0.009344541002064943
3604,1151,17,0.008354290999704972
3605,4451,17,0.011695541994413361
3606,5051,11,0.011759083019569516
3607,2701,4,0.009416792017873377
3608,7601,18,0.014284165983553976
3609,6901,3,0.013146584009518847
3610,2301,18,0.009052833018358797
3611,3201,6,0.00976991601055488
3612,8901,18,0.016736292018322274
3613,3951,9,0.011593874980462715
3614,2551,8,0.010058999992907047
3615,5101,13,0.012069375021383166
3616,7501,2,0.014070707984501496
3617,1001,15,0.007969083002535626
3618,4501,15,0.011388166982214898
3619,7451,12,0.01432758299051784
3620,4751,6,0.011357917013810948
3621,8451,1,0.014880707982229069
3622,2151,12,0.008831083978293464
3623,101,6,0.006641000014496967
3624,3551,14,0.01030058300239034
3625,6051,14,0.013607708999188617
3626,5351,19,0.01315429198439233
3627,5001,8,0.011947667022468522
3628,9901,16,0.017028082977049053
3629,2251,4,0.0088797920034267
3630,7201,10,0.014965832990128547
3631,2701,10,0.010067249997518957
3632,3301,16,0.010437832999741659
3633,6451,20,0.013520583015633747
3634,6601,16,0.013474499981384724
3635,3151,20,0.010492625006008893
3636,7951,1,0.014859374990919605
3637,5751,11,0.01233670802321285
3638,8801,2,0.015123416989808902
3639,1651,17,0.008680250000907108
3640,4351,17,0.011171332997037098
3641,9401,3,0.015854583005420864
3642,5701,4,0.012371416989481077
3643,8651,8,0.014995208999607712
3644,5701,14,0.012319833011133596
3645,1501,5,0.008025874994928017
3646,1601,12,0.008173917012754828
3647,4301,12,0.010978459002217278
3648,3101,19,0.011255334015004337
3649,5201,1,0.012105500005418435
3650,9101,6,0.015887874993495643
3651,6401,19,0.013413624983513728
3652,6051,5,0.012935291015310213
3653,1451,18,0.008596416999353096
3654,4151,18,0.011246167006902397
3655,7251,15,0.01380087502184324
3656,2751,1,0.009781583008589223
3657,9951,13,0.01741812500404194
3658,2751,15,0.010660750005627051
3659,3351,13,0.011180333007359877
3660,6651,13,0.013629833003506064
3661,8151,4,0.014698540995595977
3662,4251,3,0.01089162501739338
3663,7401,17,0.01437079202150926
3664,2101,17,0.008885499992175028
3665,401,3,0.007079415983753279
3666,1201,9,0.00798762499471195
3667,3501,11,0.010586374992271885
3668,6001,11,0.012826166988816112
3669,901,18,0.008042082976317033
3670,1951,6,0.008413625007960945
3671,6751,9,0.013008540990995243
3672,3701,3,0.010442583996336907
3673,5151,16,0.012077374994987622
3674,5301,20,0.012111166986869648
3675,1051,10,0.007788874994730577
3676,7001,7,0.01332979099242948
3677,4551,10,0.011391208012355492
3678,1101,12,0.00790054100798443
3679,6501,5,0.013067749998299405
3680,4401,12,0.011329834000207484
3681,5001,14,0.011902958998689428
3682,3601,19,0.010519332980038598
3683,2201,1,0.008870041987393051
3684,6301,19,0.013120499992510304
3685,7901,4,0.014558958995621651
3686,1351,18,0.008117916993796825
3687,8301,8,0.014872916013700888
3688,8851,7,0.015260957996360958
3689,4651,18,0.011052415997255594
3690,1051,5,0.007252791023347527
3691,3451,13,0.009637875016778708
3692,6151,13,0.012419292004778981
3693,9451,6,0.015685624995967373
3694,5751,1,0.011907000007340685
3695,7551,15,0.013897916011046618
3696,2051,15,0.008471833018120378
3697,6201,9,0.012710458016954362
3698,3201,11,0.010069957992527634
3699,6951,6,0.014024875010363758
3700,6701,11,0.013906125008361414
3701,7301,17,0.014693542005261406
3702,3251,3,0.010160083998925984
3703,9801,11,0.01687012502225116
3704,2601,17,0.010209875006694347
3705,7551,7,0.01456108401180245
3706,4701,3,0.011521542008267716
3707,8401,4,0.01549133297521621
3708,151,3,0.007062250020680949
3709,1751,9,0.008615792001364753
3710,1751,10,0.008515374996932223
3711,4251,10,0.011264083994319662
3712,5651,16,0.01254433297435753
3713,5401,20,0.012999540980672464
3714,9801,5,0.01916154200443998
3715,6551,19,0.01412775000790134
3716,151,1,0.007461666013114154
3717,8401,6,0.014809499989496544
3718,3051,19,0.00966525002149865
3719,4701,1,0.01095033300225623
3720,9801,7,0.016476666991366073
3721,5651,14,0.012615125015145168
3722,9351,8,0.016604292002739385
3723,4251,12,0.012262707983609289
3724,1751,12,0.008943583001382649
3725,2601,15,0.009294249990489334
3726,9801,13,0.016482000006362796
3727,7301,15,0.013820583000779152
3728,3251,1,0.009603833983419463
3729,6701,13,0.012924915994517505
3730,6951,4,0.012980041996343061
3731,3201,13,0.009703874995466322
3732,7551,5,0.013583499996457249
3733,4001,18,0.01032695799949579
3734,1501,18,0.007876667019445449
3735,1051,7,0.007413332990836352
3736,8851,5,0.015484457981074229
3737,2051,17,0.009375124995131046
3738,5751,3,0.013210083998274058
3739,7551,17,0.014679874991998076
3740,9451,4,0.015683500008890405
3741,851,18,0.0073762919928412884
3742,6151,11,0.012994958000490442
3743,3451,11,0.0104227909760084
3744,5251,20,0.011945166013902053
3745,5001,16,0.011471624980913475
3746,4401,10,0.010654375015292317
3747,1101,10,0.00749770799302496
3748,6501,7,0.012651958008063957
3749,7901,6,0.01385225000558421
3750,7251,9,0.013332792004803196
3751,2201,3,0.009153583989245817
3752,6251,19,0.013343291997443885
3753,3751,19,0.010513541987165809
3754,3701,1,0.010006666998378932
3755,4551,12,0.010905917006311938
3756,1051,12,0.007404333999147639
3757,7001,5,0.012859416980063543
3758,5151,14,0.011388375016395003
3759,1951,4,0.008136457996442914
3760,6001,13,0.012197958014439791
3761,3501,13,0.01026845898013562
3762,401,1,0.007744500006083399
3763,2101,15,0.009043999976711348
3764,4251,1,0.010617666004691273
3765,7401,15,0.013747249991865829
3766,8151,6,0.014201125013642013
3767,4701,18,0.011322292004479095
3768,9601,8,0.015539291984168813
3769,1201,18,0.007924916979391128
3770,6051,7,0.012870208011008799
3771,6651,11,0.01332629198441282
3772,7701,9,0.01450441699125804
3773,3351,11,0.009964833006961271
3774,2751,17,0.009328500018455088
3775,9951,11,0.016475875017931685
3776,7251,17,0.013858166988939047
3777,2751,3,0.009092624997720122
3778,4301,10,0.010590166988549754
3779,1501,7,0.0077484170033130795
3780,1601,10,0.00830816599773243
3781,5551,20,0.012112249998608604
3782,5701,16,0.012410416995408013
3783,851,2,0.007524624990765005
3784,9101,4,0.014989291987149045
3785,5201,3,0.011419459013268352
3786,4351,15,0.0113353329943493
3787,1651,15,0.0088955000101123
3788,1001,2,0.007564915984403342
3789,601,8,0.0070784169947728515
3790,4051,8,0.010341665998566896
3791,5751,13,0.012119416001951322
3792,5701,6,0.011939249990973622
3793,9401,1,0.015548499999567866
3794,2551,18,0.009272249997593462
3795,7051,18,0.013571374991443008
3796,3501,8,0.00975962498341687
3797,6551,2,0.012475915980758145
3798,5501,19,0.011819500010460615
3799,7951,3,0.013833416014676914
3800,6601,14,0.013000750011997297
3801,3301,14,0.010651749995304272
3802,2701,12,0.009586790984030813
3803,2901,9,0.009577332995831966
3804,2251,6,0.008882708003511652
3805,7201,12,0.01358479101327248
3806,9901,14,0.016496416996233165
3807,6051,16,0.01260566699784249
3808,3701,20,0.010418000019853935
3809,3551,16,0.011394125001970679
3810,6201,20,0.01469449998694472
3811,101,4,0.00812520898762159
3812,2151,10,0.008819124981528148
3813,8451,3,0.014421667001442984
3814,7451,10,0.013496416999259964
3815,4751,4,0.011054707982111722
3816,9851,2,0.015933584014419466
3817,1,19,0.006468250008765608
3818,3201,4,0.00944095800514333
3819,6901,1,0.01291204200242646
3820,4501,17,0.011025915999198332
3821,1001,17,0.007299125019926578
3822,5101,11,0.011235542013309896
3823,3051,8,0.00913629200658761
3824,5051,13,0.011332499998388812
3825,4451,15,0.010767750005470589
3826,6001,2,0.012015542015433311
3827,1151,15,0.007469624979421496
3828,2251,18,0.008641791006084532
3829,7751,18,0.014097249979386106
3830,8851,18,0.015103999990969896
3831,2701,6,0.009003749990370125
3832,1551,2,0.008024542010389268
3833,5201,19,0.012146374996518716
3834,351,8,0.006936249992577359
3835,4501,8,0.010985166009049863
3836,801,7,0.007614832982653752
3837,5901,9,0.012534708977909759
3838,2001,12,0.008993124996777624
3839,9151,1,0.015247875009663403
3840,7501,12,0.01380379099282436
3841,5251,6,0.011452707985881716
3842,6101,14,0.012230832973727956
3843,3401,14,0.009672083979239687
3844,2651,10,0.008865083975251764
3845,3751,4,0.0098063750192523
3846,7351,10,0.013184000010369346
3847,9851,16,0.01586420799139887
3848,3001,20,0.009254875010810792
3849,6751,16,0.012915166997117922
3850,6501,20,0.012821125012123957
3851,3251,16,0.009401166986208409
3852,1901,1,0.0081618330150377
3853,451,4,0.00691283299238421
3854,4201,4,0.010588124976493418
3855,8101,3,0.014035207976121455
3856,5601,11,0.011683833989081904
3857,4201,17,0.010624459013342857
3858,1701,17,0.00822074999450706
3859,5601,10,0.011810791998868808
3860,4051,20,0.010950208001304418
3861,1701,16,0.008530541992513463
3862,1551,20,0.008559875015635043
3863,4201,16,0.01101858398760669
3864,8101,2,0.014148041984299198
3865,4201,5,0.011042375001125038
3866,451,5,0.007280582998646423
3867,7051,1,0.013318459008587524
3868,9851,17,0.016441208979813382
3869,7351,11,0.013912041002186015
3870,3751,5,0.010259583999868482
3871,2651,11,0.009193332982249558
3872,3251,17,0.00993549998383969
3873,6751,17,0.01329858400276862
3874,5251,7,0.01175295902066864
3875,7501,13,0.013880375016015023
3876,2001,13,0.008469208987662569
3877,5901,8,0.012188624998088926
3878,3401,15,0.009811333002289757
3879,6101,15,0.012487958010751754
3880,5201,18,0.011645416991086677
3881,1551,3,0.008091374998912215
3882,801,6,0.007140417001210153
3883,4501,9,0.010814917011884972
3884,351,9,0.006682625011308119
3885,7751,19,0.014092500001424924
3886,2251,19,0.008981417020549998
3887,801,20,0.007399915979476646
3888,2701,7,0.009074833011254668
3889,8851,19,0.015352249989518896
3890,5051,12,0.011507749994052574
3891,3051,9,0.009488874988164753
3892,1151,14,0.007537625002441928
3893,6001,3,0.012294249987462536
3894,4451,14,0.010860542010050267
3895,1001,16,0.007382000010693446
3896,7501,1,0.013388791994657367
3897,4751,20,0.011211375007405877
3898,4501,16,0.010876040993025526
3899,1251,20,0.007684584008529782
3900,5101,10,0.0114598750078585
3901,3201,5,0.009413958003278822
3902,1,18,0.006474875001003966
3903,9851,3,0.01558949999161996
3904,3551,17,0.010091333999298513
3905,6051,17,0.01239112499752082
3906,4751,5,0.011023665982065722
3907,7451,11,0.013485417002812028
3908,8451,2,0.014499832992441952
3909,2151,11,0.008438207994913682
3910,101,5,0.006608083000173792
3911,3301,15,0.009818749997066334
3912,6601,15,0.012943958019604906
3913,7951,2,0.013919999997597188
3914,9901,15,0.016130249976413324
3915,7201,13,0.013430541002890095
3916,2251,7,0.008480874996166676
3917,2901,8,0.010749416018370539
3918,2701,13,0.010290458012605086
3919,3501,9,0.009803790977457538
3920,5501,18,0.012170833011623472
3921,6551,3,0.012727583001833409
3922,5701,7,0.011841375002404675
3923,7051,19,0.013429208978777751
3924,2551,19,0.008846916985930875
3925,1001,3,0.007285583997145295
3926,1651,14,0.008010875026229769
3927,4351,14,0.01059983400045894
3928,5751,12,0.011966082995058969
3929,4051,9,0.010424292006064206
3930,601,9,0.006892042001709342
3931,8801,1,0.014665958005934954
3932,5201,2,0.011215542006539181
3933,9101,5,0.015129084000363946
3934,1601,11,0.007863667007768527
3935,1501,6,0.007659625000087544
3936,4301,11,0.010515791014768183
3937,851,3,0.007334291993174702
3938,5701,17,0.012077874998794869
3939,3351,10,0.009757499996339902
3940,7701,8,0.013915666000684723
3941,6651,10,0.01299112499691546
3942,2751,2,0.009183290996588767
3943,7251,16,0.013728665973758325
3944,9951,10,0.015832375007448718
3945,2501,20,0.008901082997908816
3946,2751,16,0.009215375001076609
3947,7001,20,0.013348709006095305
3948,6051,6,0.011960958014242351
3949,1201,19,0.00796729198191315
3950,9601,9,0.01583495899103582
3951,4701,19,0.011253625008976087
3952,3501,12,0.009798207989661023
3953,6001,12,0.012032833998091519
3954,1951,5,0.008248958009062335
3955,8151,7,0.014351249992614612
3956,7401,14,0.013676958973519504
3957,2101,14,0.008434582996414974
3958,7001,4,0.013085584010696039
3959,1051,13,0.007546291017206386
3960,4551,13,0.010876208019908518
3961,5151,15,0.01177595800254494
3962,3751,18,0.01013537499238737
3963,6251,18,0.012946375005412847
3964,7251,8,0.013607083994429559
3965,7901,7,0.013971541979117319
3966,2201,2,0.008394000004045665
3967,5001,17,0.01145091699436307
3968,6501,6,0.012423541978932917
3969,1101,11,0.007366667006863281
3970,4401,11,0.010939250001683831
3971,9451,5,0.015677666990086436
3972,2201,20,0.009710250014904886
3973,7551,16,0.015054791991133243
3974,5751,2,0.012772041984135285
3975,7701,20,0.014424916997086257
3976,2051,16,0.00900804199045524
3977,3451,10,0.010068917006719857
3978,8801,20,0.015357374999439344
3979,6151,10,0.012353583006188273
3980,851,19,0.0075059590162709355
3981,1051,6,0.007493792014429346
3982,8851,4,0.01476404198911041
3983,7551,4,0.013827625021804124
3984,1501,19,0.008086792018730193
3985,4001,19,0.0104048750072252
3986,7301,14,0.013498667016392574
3987,9801,12,0.015789833007147536
3988,2601,14,0.008963667001808062
3989,3201,12,0.009432625025510788
3990,6951,5,0.012885915988590568
3991,6701,12,0.012870416016085073
3992,9351,9,0.015386791987111792
3993,5651,15,0.01237070799106732
3994,9801,6,0.015595917007885873
3995,1751,13,0.008159250020980835
3996,4251,13,0.010543666983721778
3997,3051,18,0.00956491701072082
3998,8401,7,0.014808957988861948
3999,6551,18,0.013098499999614432
